"id","doi","eid","pii","pubmed_id","titulo","resumo","descricao","data_publicacao","numero_citacao","idioma","tipo_publicacao","tipo_fonte","palavras_chaves","termos_indice","issn","isbn","conf_loc","conferencia_nome","revista_nome","revista_ender","titulo_ed","publis","affiliacoes","autores","autores_affil","ref_count","references"
"85094130753","10.1016/j.ocecoaman.2020.105418","2-s2.0-85094130753","S0964569120303252","","Urban expansion, regeneration and socioenvironmental vulnerability in a mangrove ecosystem at the southeast coastal of São Paulo, Brazil","","","2020-01-01","0","","Journal","j","","","09645691","","","","Ocean and Coastal Management","","","Elsevier Ltd","({'id': None, 'affiliacao': 'Universidade de Sao Paulo - USP', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'UNESP-Universidade Estadual Paulista', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Hospital Santa Cecília', 'pais': 'Brazil'})","","","",""
"85092885987","10.1590/0001-3765202020180973","2-s2.0-85092885987","S000137652020000500602","33053102","Field and remote observations to determine the environmental impact of agrarian reform in the Brazilian Midwest","","","2020-01-01","0","","Journal","j","","","16782690","","","","Anais da Academia Brasileira de Ciencias","","","NLM (Medline)","({'id': None, 'affiliacao': 'Universidade Federal de Mato Grosso do Sul', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Centro Federal de Educacao Tecnologica de Mato Grosso', 'pais': 'Brazil'})","","","",""
"85088254515","10.17707/AgricultForest.66.2.04","2-s2.0-85088254515","","","Soil organic matter loss by water erosion in a coffee organic farm","","","2020-01-01","0","","Journal","j","","","18009492 05545579","","","","Agriculture and Forestry","","","University of Montenegro","({'id': None, 'affiliacao': 'University of Montenegro', 'pais': 'Montenegro'}, {'id': None, 'affiliacao': 'Universidade Federal de Lavras', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Universidade Federal de Alfenas', 'pais': 'Brazil'})","","","",""
"85083755484","10.1155/2020/8458359","2-s2.0-85083755484","","32308570","Atmospheric Pollution and Hospitalization for Cardiovascular and Respiratory Diseases in the City of Manaus from 2008 to 2012","","","2020-01-01","0","","Journal","j","","","1537744X 23566140","","","","Scientific World Journal","","","Hindawi Limited410 Park Avenue, 15th Floor, 287 pmbNew YorkNY 10022","({'id': None, 'affiliacao': 'Universidade Catolica de Santos', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Manaus Municipal Health Secretariat', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'University Center of Araraquara', 'pais': 'Brazil'})","","","",""
"85089049613","","2-s2.0-85089049613","","","Soil functions and land management: Potential synergies and tradeoffs at the tropical agricultural frontier (Brazil)","","","2020-01-01","0","","Book","b","","","","","","","Land use Changes: Management and Applications","","","Nova Science Publishers, Inc.","({'id': None, 'affiliacao': 'Universidade de Sao Paulo - USP', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Campinas University', 'pais': 'Brazil'})","","","",""
"85080839870","10.1371/journal.pone.0229448","2-s2.0-85080839870","","32109946","Mapping Atlantic rainforest degradation and regeneration history with indicator species using convolutional network","","","2020-01-01","2","","Journal","j","","","19326203","","","","PloS one","","","NLM (Medline)","({'id': None, 'affiliacao': 'Instituto Nacional de Pesquisas Espaciais', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'INRIA Sophia Antipolis', 'pais': 'France'}, {'id': None, 'affiliacao': 'University of Exeter', 'pais': 'United Kingdom'}, {'id': None, 'affiliacao': 'University of Leeds', 'pais': 'United Kingdom'}, {'id': None, 'affiliacao': 'LuxCarta Technology', 'pais': 'France'}, {'id': None, 'affiliacao': 'Institute of Botany', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Foundation for Science', 'pais': 'Brazil'})","","","",""
"85070804947","10.1016/j.scitotenv.2019.133763","2-s2.0-85070804947","S0048969719337040","31442721","A geostatistical approach for multi-source data fusion to predict water table depth","","","2019-12-15","4","","Journal","j","","","18791026 00489697","","","","Science of the Total Environment","","","Elsevier B.V.","({'id': None, 'affiliacao': 'Istituto di Ricerca Sulle Acque, Bari', 'pais': 'Italy'}, {'id': None, 'affiliacao': 'UNESP-FCE', 'pais': 'Brazil'})","","","",""
"85090182603","10.1093/forestry/cpz030","2-s2.0-85090182603","","","Exploring coarse-to fine-scale approaches for mapping and estimating forest volume from Brazilian National Forest Inventory data","","","2019-12-12","0","","Journal","j","","","14643626 0015752X","","","","Forestry","","","Oxford University Press","({'id': None, 'affiliacao': 'Michigan State University', 'pais': 'United States'}, {'id': None, 'affiliacao': 'Universidade do Estado de Mato Grosso', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Universidade Federal do Parana', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Empresa Brasileira de Pesquisa Agropecuária - Embrapa', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Universidade de Sao Paulo - USP', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Federal Rural University of Amazônia', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Federal University of Southern Bahia', 'pais': 'Brazil'})","","","",""
"85075115212","10.1007/s10661-019-7949-3","2-s2.0-85075115212","","31741070","Flow accumulation based method for the identification of erosion risk points in unpaved roads","","","2019-12-01","0","","Journal","j","","","15732959 01676369","","","","Environmental Monitoring and Assessment","","","Springer International Publishing","({'id': None, 'affiliacao': 'Universidade Federal de Goias', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Centro', 'pais': 'Brazil'})","","","",""
"85071402655","10.1016/j.foreco.2019.117575","2-s2.0-85071402655","S0378112719309624","","Carbon-diversity hotspots and their owners in Brazilian southeastern Savanna, Atlantic Forest and Semi-Arid Woodland domains","","","2019-11-15","3","","Journal","j","","","03781127","","","","Forest Ecology and Management","","","Elsevier B.V.","({'id': None, 'affiliacao': 'Naturalis Biodiversity Center', 'pais': 'Netherlands'}, {'id': None, 'affiliacao': 'University of Wisconsin-Madison', 'pais': 'United States'}, {'id': None, 'affiliacao': 'Universidade Federal de Lavras', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Vrije Universiteit Amsterdam', 'pais': 'Netherlands'}, {'id': None, 'affiliacao': 'Helsingin Yliopisto', 'pais': 'Finland'})","","","",""
"85070103657","10.1016/j.agrformet.2019.107661","2-s2.0-85070103657","S0168192319302692","","Consequences of environmental heterogeneity for the photosynthetic light environment of a tropical forest","","","2019-11-15","0","","Journal","j","","","01681923","","","","Agricultural and Forest Meteorology","","","Elsevier B.V.","({'id': None, 'affiliacao': 'Smithsonian Environmental Research Center', 'pais': 'United States'}, {'id': None, 'affiliacao': 'University at Albany', 'pais': 'United States'}, {'id': None, 'affiliacao': 'Universidade Federal do Oeste do Pará', 'pais': 'Brazil'})","","","",""
"85075104186","10.3390/s19225020","2-s2.0-85075104186","","31752073","Determining a threshold to delimit the Amazonian forests from the tree canopy cover 2000 GFC data","","","2019-11-02","2","","Journal","j","","","14248220","","","","Sensors (Switzerland)","","","MDPI AGPostfachBaselCH-4005indexing@mdpi.com","({'id': None, 'affiliacao': 'University of Maryland', 'pais': 'United States'}, {'id': None, 'affiliacao': 'Instituto Nacional de Pesquisas Espaciais', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'The University of British Columbia', 'pais': 'Canada'})","","","",""
"85069900713","10.1016/j.jenvman.2019.109320","2-s2.0-85069900713","S0301479719310229","31376609","Predicting spatiotemporal patterns of road mortality for medium-large mammals","","","2019-10-15","4","","Journal","j","","","10958630 03014797","","","","Journal of Environmental Management","","","Academic Press","({'id': None, 'affiliacao': 'Instituto de Pesquisas Ecológicas', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Royal Zoological Society of Scotland', 'pais': 'United Kingdom'}, {'id': None, 'affiliacao': 'Universidade do Porto, Centro de Investigação em Biodiversidade e Recursos Genéticos', 'pais': 'Portugal'}, {'id': None, 'affiliacao': 'Instituto Superior de Agronomia, Universidade de Lisboa', 'pais': 'Portugal'}, {'id': None, 'affiliacao': 'CSIC- Estación Biológica de Doñana EBD', 'pais': 'Spain'}, {'id': None, 'affiliacao': 'International Union for Conservation of Nature (IUCN) Species Survival Commission (SSC) Tapir Specialist Group (TSG)', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Instituto de Conservação de Animais Silvestres (ICAS)', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Houston Zoo', 'pais': 'United States'}, {'id': None, 'affiliacao': 'Nashville Zoo', 'pais': 'United States'})","","","",""
"85069898957","10.1016/j.rse.2019.05.013","2-s2.0-85069898957","S0034425719302068","","Mapping forest successional stages in the Brazilian Amazon using forest heights derived from TanDEM-X SAR interferometry","","","2019-10-01","6","","Journal","j","","","00344257","","","","Remote Sensing of Environment","","","Elsevier Inc.usjcs@elsevier.com","({'id': None, 'affiliacao': 'University of Leicester', 'pais': 'United Kingdom'}, {'id': None, 'affiliacao': 'Embrapa Agricultural Informatics', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Universiteit Gent', 'pais': 'Belgium'}, {'id': None, 'affiliacao': 'University of Bristol', 'pais': 'United Kingdom'}, {'id': None, 'affiliacao': 'Instituto Nacional de Pesquisas Espaciais', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Empresa Brasileira de Pesquisa Agropecuária - Embrapa', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Deutsches Zentrum fur Luft- Und Raumfahrt', 'pais': 'Germany'})","","","",""
"85070213201","10.1016/j.rse.2019.111323","2-s2.0-85070213201","S0034425719303426","","Combining LiDAR and hyperspectral data for aboveground biomass modeling in the Brazilian Amazon using different regression algorithms","","","2019-10-01","5","","Journal","j","","","00344257","","","","Remote Sensing of Environment","","","Elsevier Inc.usjcs@elsevier.com","({'id': None, 'affiliacao': 'Lancaster Environment Centre', 'pais': 'United Kingdom'}, {'id': None, 'affiliacao': 'The Mamirauá Sustainable Development Institute (IDSM)', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Instituto Nacional de Pesquisas Da Amazonia', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'University of Exeter', 'pais': 'United Kingdom'}, {'id': None, 'affiliacao': 'Instituto Nacional de Pesquisas Espaciais', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Jet Propulsion Laboratory', 'pais': 'United States'})","","","",""
"85073653862","10.1016/j.rse.2019.111340","2-s2.0-85073653862","S0034425719303591","","Spectral mixture analysis in Google Earth Engine to model and delineate fire scars over a large extent and a long time-series in a rainforest-savanna transition zone","","","2019-10-01","4","","Journal","j","","","00344257","","","","Remote Sensing of Environment","","","Elsevier Inc.usjcs@elsevier.com","({'id': None, 'affiliacao': 'University of California, Santa Barbara', 'pais': 'United States'},)","","","",""
"85073676049","10.3390/data4030114","2-s2.0-85073676049","","","A new multi-temporal forest cover classification for the Xingu River Basin, Brazil","","","2019-09-01","0","","Journal","j","","","23065729","","","","Data","","","MDPI AGindexing@mdpi.com","({'id': None, 'affiliacao': 'National Research Council Canada', 'pais': 'Canada'}, {'id': None, 'affiliacao': 'Université McGill', 'pais': 'Canada'}, {'id': None, 'affiliacao': 'Universidade Federal do Para', 'pais': 'Brazil'})","","","",""
"85066032760","10.1016/j.landurbplan.2019.05.003","2-s2.0-85066032760","S0169204618311940","","Beyond the park and city dichotomy: Land use and land cover change in the northern coast of São Paulo (Brazil)","","","2019-09-01","3","","Journal","j","","","01692046","","","","Landscape and Urban Planning","","","Elsevier B.V.","({'id': None, 'affiliacao': 'University of Stirling', 'pais': 'United Kingdom'}, {'id': None, 'affiliacao': 'UNESP-Universidade Estadual Paulista', 'pais': 'Brazil'})","","","",""
"85072217664","10.5194/isprs-archives-XLII-2-W15-109-2019","2-s2.0-85072217664","","","DIGITAL HERITAGE: ACADEMIC RESEARCH in Brazil in the LAST FIVE YEARS","","","2019-08-19","0","","Conference Proceeding","p","","","16821750","","","","International Archives of the Photogrammetry, Remote Sensing and Spatial Information Sciences - ISPRS Archives","","","International Society for Photogrammetry and Remote Sensing","({'id': None, 'affiliacao': 'Universidade Federal Rural do Rio de Janeiro', 'pais': 'Brazil'},)","","","",""
"85072161022","10.5194/isprs-archives-XLII-2-W15-335-2019","2-s2.0-85072161022","","","HERITAGE at RISK in Brazil: WHAT LESSONS CAN WE LEARN from the REGENERATION of ROYAL ARSENAL, EAST LONDON?","","","2019-08-19","0","","Conference Proceeding","p","","","16821750","","","","International Archives of the Photogrammetry, Remote Sensing and Spatial Information Sciences - ISPRS Archives","","","International Society for Photogrammetry and Remote Sensing","({'id': None, 'affiliacao': 'IMED Passo Fundo', 'pais': 'Brazil'},)","","","",""
"85067567837","10.1002/ldr.3327","2-s2.0-85067567837","","","Fire outbreaks in extreme climate years in the State of Rio de Janeiro, Brazil","","","2019-07-15","5","","Journal","j","","","1099145X 10853278","","","","Land Degradation and Development","","","John Wiley and Sons LtdSouthern GateChichester, West SussexPO19 8SQvgorayska@wiley.com","({'id': None, 'affiliacao': 'Universidade Federal Rural do Rio de Janeiro', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Universidade Federal de Mato Grosso do Sul', 'pais': 'Brazil'})","","","",""
"85068498077","10.3390/rs11131543","2-s2.0-85068498077","","","Methods for earth-observing satellite surface reflectance validation","","","2019-07-01","2","","Journal","j","","","20724292","","","","Remote Sensing","","","MDPI AGPostfachBaselCH-4005indexing@mdpi.com","({'id': None, 'affiliacao': 'South Dakota State University', 'pais': 'United States'},)","","","",""
"85068498883","10.3390/rs11131508","2-s2.0-85068498883","","","Management recommendation generation for areas under forest restoration process through images obtained by UAV and LiDAR","","","2019-07-01","2","","Journal","j","","","20724292","","","","Remote Sensing","","","MDPI AGPostfachBaselCH-4005indexing@mdpi.com","({'id': None, 'affiliacao': 'Universidade Federal de Vicosa', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Universidade Federal de Sao Joao del-Rei', 'pais': 'Brazil'}, {'id': None, 'affiliacao': 'Eötvös Loránd University', 'pais': 'Hungary'}, {'id': None, 'affiliacao': 'Institute of Ecology and Botany', 'pais': 'Hungary'}, {'id': None, 'affiliacao': 'Suzano S.A.', 'pais': 'Brazil'})","","","",""
"85061982373","10.1002/aqc.3051","2-s2.0-85061982373","","","Characterizing seasonal dynamics of Amazonian wetlands for conservation and decision making","","","2019-07-01","6","","Journal","j","","","10990755 10527613","","","","Aquatic Conservation: Marine and Freshwater Ecosystems","","","John Wiley and Sons LtdSouthern GateChichester, West SussexPO19 8SQvgorayska@wiley.com","({'id': None, 'affiliacao': 'Griffith University', 'pais': 'Australia'}, {'id': None, 'affiliacao': 'University of Wisconsin-Madison', 'pais': 'United States'}, {'id': None, 'affiliacao': 'Michigan State University', 'pais': 'United States'}, {'id': None, 'affiliacao': 'Commonwealth Scientific and Industrial Research Organization', 'pais': 'Australia'}, {'id': None, 'affiliacao': 'Centre de ciència i Tecnologia Forestal de Catalunya', 'pais': 'Spain'})","","","",""
